"C","Accuracy","Kappa","ROC","Sens","Spec","AUC","Precision","Recall","F","AccuracySD","KappaSD","ROCSD","SensSD","SpecSD","AUCSD","PrecisionSD","RecallSD","FSD","sp","season","climate","method"
16,0.860720364565151,0.311768854744736,0.95881249683554,0.95689898989899,0.856707617198592,0.38570995695972,0.219568811507172,0.95689898989899,0.356649805423001,0.0157111066128877,0.0255061782289776,0.00302884521978172,0.0244861045967611,0.0171617137035832,0.0356630899916475,0.0186231968292491,0.0244861045967611,0.0230298637681453,"ORC","summer","GISS-E2-H-CC","svm"
