"size","decay","Accuracy","Kappa","ROC","Sens","Spec","AUC","Precision","Recall","F","AccuracySD","KappaSD","ROCSD","SensSD","SpecSD","AUCSD","PrecisionSD","RecallSD","FSD","sp","season","climate","method"
6,0,0.624602240574326,0.0468634619904311,0.615150818559772,0.551102511348421,0.628314180462339,0.0889390347511342,0.0892751399751613,0.551102511348421,0.113750061635951,0.268414955711223,0.0389336124162241,0.0756642615124117,0.329403003211085,0.297492287894629,0.0236657668241313,0.047745260222745,0.329403003211085,0.0578606005826943,"SES","winter","CMCC-CM","ann"
