"mtry","splitrule","min.node.size","ROC","Sens","Spec","ROCSD","SensSD","SpecSD","sp","climate","season","method"
3,"gini",1,0.561077466977066,0.233056561699145,0.818668652475767,0.0491202586357714,0.0825093959794186,0.105563814356689,"SFS","ACCESS1-0","summer","rf"
4,"gini",1,0.560474286937084,0.234683124977156,0.814809022624801,0.0462244226667789,0.0889507260905098,0.111030873334679,"SFS","ACCESS1-0","summer","rf"
5,"gini",1,0.562095316863691,0.235774887259353,0.817778859733038,0.0513984701106451,0.0818548354921618,0.11004897764081,"SFS","ACCESS1-0","summer","rf"
