"mtry","splitrule","min.node.size","ROC","Sens","Spec","ROCSD","SensSD","SpecSD","sp","climate","season","method"
3,"gini",1,0.773465546937218,0.397881823213532,0.908232008314328,0.0806705733477026,0.102008872801398,0.076497555965289,"ORC","NorESM1-M","summer","rf"
4,"gini",1,0.775747306766154,0.465313551154646,0.909334271250736,0.0789453456784189,0.0927616091021112,0.0752551859620247,"ORC","NorESM1-M","summer","rf"
5,"gini",1,0.800095248555261,0.49647696796493,0.910816115814194,0.0690219451059443,0.125856127125302,0.0629205211729112,"ORC","NorESM1-M","summer","rf"
