"mtry","splitrule","min.node.size","ROC","Sens","Spec","ROCSD","SensSD","SpecSD","sp","climate","season","method"
3,"gini",1,0.649794264428086,0.123919450400372,0.947549221151181,0.049527504236033,0.0774102263229135,0.0600565562255444,"MAC","CMCC-CM","winter","rf"
4,"gini",1,0.639098598836904,0.129959779564667,0.947025948338864,0.0583947668206419,0.0959730536787631,0.069411535084504,"MAC","CMCC-CM","winter","rf"
5,"gini",1,0.641450637868522,0.140617453883394,0.948207933835995,0.0513894018627142,0.0941215948792367,0.0600332232731741,"MAC","CMCC-CM","winter","rf"
