"method","select","Accuracy","Kappa","ROC","Sens","Spec","AUC","Precision","Recall","F","AccuracySD","KappaSD","ROCSD","SensSD","SpecSD","AUCSD","PrecisionSD","RecallSD","FSD","sp","season","climate"
"gam",FALSE,0.628658888528904,0.0618438895788835,0.661462336174274,0.635418383694084,0.628336353931858,0.0702459244377643,0.0778052084063293,0.635418383694084,0.138077042457685,0.0690070779854844,0.0406030852870926,0.114731258083489,0.141869653628711,0.0718034968853672,0.0580692694514769,0.0215744903482554,0.141869653628711,0.0362585953915436,"AFS","summer","BCC-CSM1.1"
