"size","decay","Accuracy","Kappa","ROC","Sens","Spec","AUC","Precision","Recall","F","AccuracySD","KappaSD","ROCSD","SensSD","SpecSD","AUCSD","PrecisionSD","RecallSD","FSD","sp","season","climate","method"
6,0,0.542339613197838,0.0397321658259395,0.577626633273144,0.569099391501336,0.540997094099958,0.114695133777757,0.0686672895245962,0.569099391501336,0.11023244965227,0.384978709093851,0.0670834181503854,0.12947964578879,0.386748136901094,0.421680491786216,0.122394038333745,0.0390346341828884,0.386748136901094,0.0697568780600179,"DMS","summer","ACCESS1-0","ann"
