"size","decay","Accuracy","Kappa","ROC","Sens","Spec","AUC","Precision","Recall","F","AccuracySD","KappaSD","ROCSD","SensSD","SpecSD","AUCSD","PrecisionSD","RecallSD","FSD","sp","season","climate","method"
6,0,0.840788644767434,0.0490369063585801,0.581940818064349,0.261414367331284,0.868461880173878,0.0764637859408238,0.0906542176181774,0.261414367331284,0.0926619706610703,0.145810717529879,0.0278690259357923,0.112303465527614,0.323310052649776,0.168187837963452,0.0181608970365993,0.0204218334692266,0.323310052649776,0.0527047899925952,"AFS","summer","BCC-CSM1.1","ann"
