"shrinkage","interaction.depth","n.minobsinnode","n.trees","Accuracy","Kappa","ROC","Sens","Spec","AUC","Precision","Recall","F","AccuracySD","KappaSD","ROCSD","SensSD","SpecSD","AUCSD","PrecisionSD","RecallSD","FSD","sp","season","climate","method"
0.1,5,20,10000,0.808453785932366,0.231145585596203,0.907044689855612,0.816440574594008,0.80804739115658,0.419689968544644,0.178028553437869,0.816440574594008,0.292282074011081,0.00561179507534389,0.00483296476107972,0.00218722170087242,0.0110987848713435,0.00636410384358019,0.0136546461031385,0.00340593615088729,0.0110987848713435,0.00416159114429891,"SES","winter","EC-EARTH","gbm"
