"mtry","splitrule","min.node.size","ROC","Sens","Spec","ROCSD","SensSD","SpecSD","sp","climate","season","method"
3,"gini",1,0.548504297002292,0.0761737351093131,0.93750807067634,0.0682975672346072,0.0523611479356175,0.0351202904761793,"SRP","CMCC-CM","winter","rf"
4,"gini",1,0.547395029175396,0.0882104557394704,0.9293706463629,0.0713132999396683,0.0450561780752712,0.0253445049309657,"SRP","CMCC-CM","winter","rf"
5,"gini",1,0.549071871686361,0.0683087978243462,0.941009795396612,0.067161078668866,0.0476737750776599,0.0298068538167058,"SRP","CMCC-CM","winter","rf"
