"C","Accuracy","Kappa","ROC","Sens","Spec","AUC","Precision","Recall","F","AccuracySD","KappaSD","ROCSD","SensSD","SpecSD","AUCSD","PrecisionSD","RecallSD","FSD","sp","season","climate","method"
32,0.806254973824649,0.219022856585056,0.880071562071868,0.790577316140047,0.807040854767907,0.280783520850147,0.170397825027521,0.790577316140047,0.280362357547953,0.00214554330486738,0.00298852485999598,0.00197601600180115,0.00742796869193393,0.00234182414618683,0.00802648400133105,0.00181851198155383,0.00742796869193393,0.00269556867383586,"SFS","winter","ACCESS1-0","svm"
