"shrinkage","interaction.depth","n.minobsinnode","n.trees","Accuracy","Kappa","ROC","Sens","Spec","AUC","Precision","Recall","F","AccuracySD","KappaSD","ROCSD","SensSD","SpecSD","AUCSD","PrecisionSD","RecallSD","FSD","sp","season","climate","method"
0.01,5,20,10000,0.797844875435598,0.190353728165094,0.857466519506866,0.699981689006079,0.802791918365295,0.480005048481133,0.156349223791589,0.699981689006079,0.254086973350891,0.0404936849927259,0.0347480026712832,0.0102210815779629,0.0466983742369232,0.0446037823449693,0.0219671316466317,0.0245185663299413,0.0466983742369232,0.0297053034394794,"MAC","summer","MIROC-ESM","gbm"
