"mtry","splitrule","min.node.size","ROC","Sens","Spec","ROCSD","SensSD","SpecSD","sp","climate","season","method"
3,"gini",1,0.553806801713337,0.242720385371958,0.820789071028185,0.0390480424937133,0.105897186808491,0.0896475429378593,"SFS","BCC-CSM1.1","summer","rf"
4,"gini",1,0.555409810030509,0.243992431875241,0.819836345156824,0.040823549608301,0.120249348529527,0.0919297216874123,"SFS","BCC-CSM1.1","summer","rf"
5,"gini",1,0.555321065677811,0.262106877819022,0.809568008908485,0.040232558395588,0.0941280303882612,0.073001564913427,"SFS","BCC-CSM1.1","summer","rf"
