"mtry","splitrule","min.node.size","ROC","Sens","Spec","ROCSD","SensSD","SpecSD","sp","climate","season","method"
3,"gini",1,0.56981616403535,0.279102627892721,0.807021669674347,0.0415717280457733,0.133387923553399,0.0613808683953398,"NGP","ACCESS1-0","winter","rf"
4,"gini",1,0.577331120766218,0.33424005768063,0.756574534893307,0.0317987334545863,0.117702718891607,0.0809743826863931,"NGP","ACCESS1-0","winter","rf"
5,"gini",1,0.587709782100966,0.345297998236434,0.769160423476551,0.036545175076666,0.105372937551001,0.0672251318112599,"NGP","ACCESS1-0","winter","rf"
