"method","select","Accuracy","Kappa","ROC","Sens","Spec","AUC","Precision","Recall","F","AccuracySD","KappaSD","ROCSD","SensSD","SpecSD","AUCSD","PrecisionSD","RecallSD","FSD","sp","season","climate"
"gam",FALSE,0.711630312826329,0.108737746199725,0.813975310665204,0.767562275295326,0.70940271608843,0.17575438422494,0.095278891140532,0.767562275295326,0.169493274845088,0.01134289219522,0.00819817741790219,0.0116685080202656,0.0362059497174005,0.0121782472254177,0.027338232464387,0.00434273409298021,0.0362059497174005,0.0074869464786233,"NGP","winter","NorESM1-M"
