"size","decay","Accuracy","Kappa","ROC","Sens","Spec","AUC","Precision","Recall","F","AccuracySD","KappaSD","ROCSD","SensSD","SpecSD","AUCSD","PrecisionSD","RecallSD","FSD","sp","season","climate","method"
4,0,0.669424880675469,0.0954560939945533,0.66218903683354,0.564866195584312,0.674508841035656,0.201882294150185,0.112022925795268,0.564866195584312,0.173513156232181,0.326832047002891,0.101583436961413,0.14453120418976,0.327353310845431,0.355608828291945,0.166313805039374,0.0744296182457451,0.327353310845431,0.0917068743177346,"WCP","summer","BCC-CSM1.1","ann"
