"shrinkage","interaction.depth","n.minobsinnode","n.trees","Accuracy","Kappa","ROC","Sens","Spec","AUC","Precision","Recall","F","AccuracySD","KappaSD","ROCSD","SensSD","SpecSD","AUCSD","PrecisionSD","RecallSD","FSD","sp","season","climate","method"
0.1,5,20,10000,0.820148740889216,0.246941194739381,0.915168642177213,0.828983604346462,0.819705961187979,0.463391076776673,0.187319524159522,0.828983604346462,0.305575379019831,0.00314360550688382,0.00319531109004703,0.00117049194069532,0.00610147214672351,0.00353313578585394,0.0120148988990902,0.00225087667790254,0.00610147214672351,0.00278424517233257,"SFS","winter","NorESM1-M","gbm"
