"mtry","splitrule","min.node.size","Accuracy","Kappa","ROC","Sens","Spec","AUC","Precision","Recall","F","AccuracySD","KappaSD","ROCSD","SensSD","SpecSD","AUCSD","PrecisionSD","RecallSD","FSD","sp","season","climate","method"
4,"gini",1,0.688909008229862,0.121735497981634,0.837174053904256,0.812019084187403,0.683025303974813,0.231522939594355,0.109112606864636,0.812019084187403,0.192363229062484,0.00791335884662088,0.00324644733961058,0.00419997275919857,0.013282029288867,0.00874718909349244,0.007344579251625,0.0018517315570391,0.013282029288867,0.00282382645548662,"AFS","summer","CanESM2","rf"
