"mtry","splitrule","min.node.size","ROC","Sens","Spec","ROCSD","SensSD","SpecSD","sp","climate","season","method"
3,"gini",1,0.549992006066426,0.0937970205876354,0.930932583456332,0.0943774959210048,0.0516698071008583,0.0372904294181646,"SRP","NorESM1-M","winter","rf"
4,"gini",1,0.544459001694298,0.0787816479213517,0.936708780245948,0.0914577277950437,0.0423497276259189,0.0304465328477209,"SRP","NorESM1-M","winter","rf"
5,"gini",1,0.522106056788547,0.0792896671217835,0.935666372969248,0.0976008593917225,0.0484478927483929,0.0384407195145446,"SRP","NorESM1-M","winter","rf"
