"C","Accuracy","Kappa","ROC","Sens","Spec","AUC","Precision","Recall","F","AccuracySD","KappaSD","ROCSD","SensSD","SpecSD","AUCSD","PrecisionSD","RecallSD","FSD","sp","season","climate","method"
32,0.665601250999432,0.113598977611476,0.813038503392594,0.806005128205128,0.658512336888231,0.184857857856141,0.107059271533936,0.806005128205128,0.188808682731048,0.0326257942419455,0.0110363373895121,0.0105348127986016,0.0413081936124329,0.0361672484553676,0.00897596301103964,0.0066035362776933,0.0413081936124329,0.00923003408995541,"WAB","summer","BCC-CSM1.1","svm"
