"mtry","splitrule","min.node.size","ROC","Sens","Spec","ROCSD","SensSD","SpecSD","sp","climate","season","method"
3,"gini",1,0.852168807541897,0.677575523725156,0.838411435740736,0.0354599223248664,0.155718572151796,0.079405622524021,"IYA","GISS-E2-H-CC","winter","rf"
4,"gini",1,0.839828493179802,0.697770707581363,0.817141354808918,0.0721976299187621,0.184088058710686,0.0880227326905393,"IYA","GISS-E2-H-CC","winter","rf"
5,"gini",1,0.848666740495511,0.682272985217084,0.825761455645346,0.0470589854385794,0.18933030691229,0.0913152394184829,"IYA","GISS-E2-H-CC","winter","rf"
