"method","select","Accuracy","Kappa","ROC","Sens","Spec","AUC","Precision","Recall","F","AccuracySD","KappaSD","ROCSD","SensSD","SpecSD","AUCSD","PrecisionSD","RecallSD","FSD","sp","season","climate"
"gam",FALSE,0.638514668187375,0.0471216928443363,0.590308090590876,0.537078602052748,0.643537579129005,0.0275761521286341,0.0723165189984699,0.537078602052748,0.125988611251663,0.101598965427329,0.0306132462678219,0.0521738790462631,0.137672965334064,0.111055891063627,0.00919342485715469,0.0172755646727813,0.137672965334064,0.0262088937282725,"SFS","summer","ACCESS1-0"
