"C","Accuracy","Kappa","ROC","Sens","Spec","AUC","Precision","Recall","F","AccuracySD","KappaSD","ROCSD","SensSD","SpecSD","AUCSD","PrecisionSD","RecallSD","FSD","sp","season","climate","method"
32,0.790242586105092,0.199875992424618,0.8865166623933,0.798903022443254,0.78981926150128,0.327367292397594,0.15689512883282,0.798903022443254,0.262214707019362,0.010168209066381,0.00794293281604343,0.00403734358212977,0.0166290841890914,0.0112256139631534,0.011009399410428,0.00511507424725774,0.0166290841890914,0.00692202415702428,"AFS","winter","EC-EARTH","svm"
