"mtry","splitrule","min.node.size","Accuracy","Kappa","ROC","Sens","Spec","AUC","Precision","Recall","F","AccuracySD","KappaSD","ROCSD","SensSD","SpecSD","AUCSD","PrecisionSD","RecallSD","FSD","sp","season","climate","method"
4,"gini",1,0.698043507507746,0.125805786629786,0.84019350600823,0.806222830566159,0.692876237725216,0.236367746873852,0.111458766304362,0.806222830566159,0.195830699239829,0.00777210377456749,0.0044427619062054,0.00551180397193107,0.0147414440815768,0.00844417251531003,0.00655687665547448,0.00247416798348235,0.0147414440815768,0.00394598904198559,"AFS","summer","BCC-CSM1.1","rf"
