"size","decay","Accuracy","Kappa","ROC","Sens","Spec","AUC","Precision","Recall","F","AccuracySD","KappaSD","ROCSD","SensSD","SpecSD","AUCSD","PrecisionSD","RecallSD","FSD","sp","season","climate","method"
4,0,0.463956904995103,0.0574557613808749,0.685533112531293,0.874773755656109,0.442061855670103,0.0839226110364144,0.0746679445479045,0.874773755656109,0.152207839035859,0.261069738459617,0.045465861086057,0.141742318003706,0.308854935293468,0.286249881361823,0.115146697181419,0.0324876803142948,0.308854935293468,0.0349451612384328,"IYA","summer","GISS-E2-H-CC","ann"
