"C","Accuracy","Kappa","ROC","Sens","Spec","AUC","Precision","Recall","F","AccuracySD","KappaSD","ROCSD","SensSD","SpecSD","AUCSD","PrecisionSD","RecallSD","FSD","sp","season","climate","method"
16,0.853344035498281,0.33729784937038,0.94331359472763,0.884158581465373,0.851607602667722,0.550561696253841,0.252369727330168,0.884158581465373,0.392323261424471,0.0128592281264711,0.0211603417926998,0.00599952164277848,0.0190255422009956,0.014191395500735,0.035329994286518,0.0158768194392676,0.0190255422009956,0.0185379666093151,"LMS","summer","BCC-CSM1.1","svm"
