"method","select","Accuracy","Kappa","ROC","Sens","Spec","AUC","Precision","Recall","F","AccuracySD","KappaSD","ROCSD","SensSD","SpecSD","AUCSD","PrecisionSD","RecallSD","FSD","sp","season","climate"
"gam",FALSE,0.736725207330101,0.181770707316831,0.872717707584503,0.874504266809581,0.729314480815766,0.229408949573044,0.148034668458253,0.874504266809581,0.253200729231926,0.00328135913345832,0.00467392481043106,0.00644844803222358,0.0207723667248733,0.00399113875506348,0.0174862864886693,0.00246508815931664,0.0207723667248733,0.00432186065515122,"WAB","winter","MIROC-ESM"
