"C","Accuracy","Kappa","ROC","Sens","Spec","AUC","Precision","Recall","F","AccuracySD","KappaSD","ROCSD","SensSD","SpecSD","AUCSD","PrecisionSD","RecallSD","FSD","sp","season","climate","method"
16,0.671742390088174,0.112596694156844,0.806119037765914,0.785010512820513,0.666022766738449,0.180642433986714,0.106741929144429,0.785010512820513,0.187654143837857,0.0355355816465418,0.0113820433881899,0.0128265041505509,0.0504673851575762,0.0396226599179384,0.0150411802723448,0.00691832928242399,0.0504673851575762,0.00939060006013547,"WAB","summer","MIROC-ESM","svm"
