"shrinkage","interaction.depth","n.minobsinnode","n.trees","Accuracy","Kappa","ROC","Sens","Spec","AUC","Precision","Recall","F","AccuracySD","KappaSD","ROCSD","SensSD","SpecSD","AUCSD","PrecisionSD","RecallSD","FSD","sp","season","climate","method"
0.1,5,20,10000,0.809887443139017,0.234297364021619,0.911196931403846,0.82524875478101,0.809110368499911,0.434945001573072,0.179514128216914,0.82524875478101,0.294864345389751,0.00449749439610951,0.00481142352030633,0.00174696030012981,0.00707249684958821,0.00492827727907323,0.0103216836866051,0.00320676096549226,0.00707249684958821,0.00421981716078957,"SES","winter","BCC-CSM1.1","gbm"
