"C","Accuracy","Kappa","ROC","Sens","Spec","AUC","Precision","Recall","F","AccuracySD","KappaSD","ROCSD","SensSD","SpecSD","AUCSD","PrecisionSD","RecallSD","FSD","sp","season","climate","method"
32,0.760498309584276,0.174280758551586,0.868597065193545,0.808991640863425,0.758121929974468,0.297477310802612,0.140914043000673,0.808991640863425,0.239983021606932,0.00866797771574739,0.00652428414513173,0.00463471799774989,0.0212589419726335,0.0096843433576163,0.0303910425205833,0.0038957703565852,0.0212589419726335,0.00578765950767578,"WCP","summer","GISS-E2-H-CC","svm"
