"mtry","splitrule","min.node.size","ROC","Sens","Spec","ROCSD","SensSD","SpecSD","sp","climate","season","method"
3,"gini",1,0.687770249721472,0.307280053686899,0.883069978824914,0.0227286570862944,0.0512733709442017,0.0203299914749755,"SFS","GISS-E2-H-CC","winter","rf"
4,"gini",1,0.686033369933546,0.307792550613145,0.879530930413186,0.0232363692152331,0.0467872007938274,0.0192243257938592,"SFS","GISS-E2-H-CC","winter","rf"
5,"gini",1,0.684832425514924,0.312857634967562,0.873467680717473,0.0246412629657531,0.0525000815824624,0.0193338230691426,"SFS","GISS-E2-H-CC","winter","rf"
