"mtry","splitrule","min.node.size","ROC","Sens","Spec","ROCSD","SensSD","SpecSD","sp","climate","season","method"
3,"gini",1,0.711583269677735,0.238257396096987,0.912780282677181,0.0659091799402719,0.0993775154397355,0.0502697491584194,"KIN","CanESM2","winter","rf"
4,"gini",1,0.702794901426272,0.251587542446007,0.901784998483505,0.089095539450109,0.12917087066737,0.0575385690267695,"KIN","CanESM2","winter","rf"
5,"gini",1,0.697845323572019,0.235744313984146,0.910826886777442,0.0872306992502077,0.115499962063784,0.0601684769901086,"KIN","CanESM2","winter","rf"
