"mtry","splitrule","min.node.size","ROC","Sens","Spec","ROCSD","SensSD","SpecSD","sp","climate","season","method"
3,"gini",1,0.754961391994099,0.495006030845965,0.767050161721488,0.104443521135255,0.297505953335072,0.276409979954697,"SRP","CanESM2","summer","rf"
4,"gini",1,0.755717551943425,0.480372052086634,0.784250554223869,0.103928579376669,0.302819662615905,0.275697001486328,"SRP","CanESM2","summer","rf"
5,"gini",1,0.747862597312451,0.478967957336782,0.78535909315419,0.111962280562385,0.302084693924976,0.271226860300122,"SRP","CanESM2","summer","rf"
