"mtry","splitrule","min.node.size","Accuracy","Kappa","ROC","Sens","Spec","AUC","Precision","Recall","F","AccuracySD","KappaSD","ROCSD","SensSD","SpecSD","AUCSD","PrecisionSD","RecallSD","FSD","sp","season","climate","method"
4,"gini",1,0.830349362869239,0.257803429958549,0.909644838306114,0.784449506801166,0.83265250640188,0.415751897818824,0.198884370177325,0.784449506801166,0.314522408161106,0.0462835561244923,0.0504707485855093,0.0065008128078653,0.0490810772389242,0.0509424456299326,0.0293665623720288,0.0370918334658134,0.0490810772389242,0.0438025358003091,"DMS","summer","CanESM2","rf"
