"size","decay","Accuracy","Kappa","ROC","Sens","Spec","AUC","Precision","Recall","F","AccuracySD","KappaSD","ROCSD","SensSD","SpecSD","AUCSD","PrecisionSD","RecallSD","FSD","sp","season","climate","method"
4,0,0.819035740597944,0.0987535076091127,0.641744130134057,0.433227401129944,0.834405938306285,0.0810948825609186,0.0949908314949589,0.433227401129944,0.155271374751593,0.0269117502927729,0.0166836241612076,0.0260325252648289,0.072524663177701,0.0301881203507601,0.0420353611115011,0.0101507264925178,0.072524663177701,0.0152643793680186,"NGP","winter","CMCC-CM","ann"
