"method","select","Accuracy","Kappa","ROC","Sens","Spec","AUC","Precision","Recall","F","AccuracySD","KappaSD","ROCSD","SensSD","SpecSD","AUCSD","PrecisionSD","RecallSD","FSD","sp","season","climate"
"gam",FALSE,0.609070994290925,0.03694300015236,0.580682414408688,0.534359294249211,0.612640181042185,0.0377147432697592,0.0655083953556769,0.534359294249211,0.114489563589504,0.136226137079731,0.0337149361883216,0.0846657005163546,0.184967818897665,0.148722092834321,0.0367346973971801,0.0186659658778565,0.184967818897665,0.0289026932462486,"AFS","summer","CanESM2"
