"method","select","Accuracy","Kappa","ROC","Sens","Spec","AUC","Precision","Recall","F","AccuracySD","KappaSD","ROCSD","SensSD","SpecSD","AUCSD","PrecisionSD","RecallSD","FSD","sp","season","climate"
"gam",FALSE,0.900334587120495,0.3471669389743,0.960422974421239,0.916666666666667,0.899768365648366,0.534572369791137,0.241220304542998,0.916666666666667,0.381816341190676,0.00625732492926828,0.0207372772605699,0.00864702338848802,0.0317766362376142,0.00615554098041105,0.087095320585751,0.0140222552110707,0.0317766362376142,0.0193915425669263,"ORC","winter","CMCC-CM"
