"size","decay","Accuracy","Kappa","ROC","Sens","Spec","AUC","Precision","Recall","F","AccuracySD","KappaSD","ROCSD","SensSD","SpecSD","AUCSD","PrecisionSD","RecallSD","FSD","sp","season","climate","method"
6,0,0.397647479993289,0.0353106129872243,0.595548599277068,0.786235294117647,0.377149365807014,0.0703976999270531,0.0673377389874149,0.786235294117647,0.122673266812263,0.380671011561953,0.0593789441033512,0.158999713361605,0.409658706067994,0.417766508843936,0.115226648117457,0.0374807018696134,0.409658706067994,0.0614485337715324,"IYA","summer","ACCESS1-0","ann"
