"mtry","splitrule","min.node.size","Accuracy","Kappa","ROC","Sens","Spec","AUC","Precision","Recall","F","AccuracySD","KappaSD","ROCSD","SensSD","SpecSD","AUCSD","PrecisionSD","RecallSD","FSD","sp","season","climate","method"
3,"gini",1,0.819435869255905,0.268656995501944,0.921941981787094,0.858559577677225,0.817327766179541,0.396202523789637,0.204186365624462,0.858559577677225,0.329064019916757,0.0262456913516175,0.028273858008238,0.0144372897975082,0.0590458755378558,0.0297896378469088,0.0751955734895408,0.0195637718639686,0.0590458755378558,0.0245617270517284,"IYA","summer","CanESM2","rf"
