"mtry","splitrule","min.node.size","Accuracy","Kappa","ROC","Sens","Spec","AUC","Precision","Recall","F","AccuracySD","KappaSD","ROCSD","SensSD","SpecSD","AUCSD","PrecisionSD","RecallSD","FSD","sp","season","climate","method"
3,"gini",1,0.841284788776109,0.273339253089359,0.90897274473683,0.770909141701968,0.844815891831336,0.421780043985486,0.211541085769754,0.770909141701968,0.328051935631194,0.0501727783390041,0.0601147210046087,0.00485053866158354,0.0510792491617132,0.0551630573977051,0.0283241555992459,0.0453009157872866,0.0510792491617132,0.0522700572321105,"DMS","summer","BCC-CSM1.1","rf"
