"C","Accuracy","Kappa","ROC","Sens","Spec","AUC","Precision","Recall","F","AccuracySD","KappaSD","ROCSD","SensSD","SpecSD","AUCSD","PrecisionSD","RecallSD","FSD","sp","season","climate","method"
8,0.794263543878105,0.251481572484838,0.911853138960318,0.926118920998749,0.787171548897473,0.279868537415785,0.189712994132409,0.926118920998749,0.31490034873049,0.00488093275185971,0.00620711565375596,0.00483216942858798,0.0114386083675074,0.00523108765701517,0.022918793568881,0.00380850146492253,0.0114386083675074,0.00549667105064183,"WAB","winter","MIROC-ESM","svm"
