"size","decay","Accuracy","Kappa","ROC","Sens","Spec","AUC","Precision","Recall","F","AccuracySD","KappaSD","ROCSD","SensSD","SpecSD","AUCSD","PrecisionSD","RecallSD","FSD","sp","season","climate","method"
2,0,0.326694302961871,0.0633453845879461,0.553210152263249,0.79494560082894,0.303205467168022,0.053992580720326,0.0916646016273388,0.79494560082894,0.142527575311303,0.389168058043247,0.104598904360963,0.0891789705097426,0.267098532362395,0.422018666174973,0.0755824831020658,0.0735001432405497,0.267098532362395,0.0854131196229501,"DMS","summer","EC-EARTH","ann"
