"mtry","splitrule","min.node.size","ROC","Sens","Spec","ROCSD","SensSD","SpecSD","sp","climate","season","method"
3,"gini",1,0.909684422785394,0.828864052765918,0.861097462333476,0.0229986865244714,0.0722177566537719,0.130165154479183,"ORC","BCC-CSM1.1","winter","rf"
4,"gini",1,0.919947976260981,0.867380847073323,0.861730717387701,0.00605403615135506,0.102816380852407,0.115724339736746,"ORC","BCC-CSM1.1","winter","rf"
5,"gini",1,0.911300845002288,0.855891427330303,0.861635970557927,0.014800824665532,0.0866420737421989,0.116283776157464,"ORC","BCC-CSM1.1","winter","rf"
