"mtry","splitrule","min.node.size","ROC","Sens","Spec","ROCSD","SensSD","SpecSD","sp","climate","season","method"
3,"gini",1,0.617914387083943,0.367361899346438,0.772068012032109,0.0632618775719933,0.0992117010246726,0.0658188907281972,"WAB","CMCC-CM","summer","rf"
4,"gini",1,0.621815823534892,0.382455085530616,0.761388831120319,0.0642265084758209,0.0941540298531556,0.0676989606102975,"WAB","CMCC-CM","summer","rf"
5,"gini",1,0.621036567654341,0.395585306401442,0.752082414155627,0.062755204296092,0.0974096976429691,0.0609529910903437,"WAB","CMCC-CM","summer","rf"
