"size","decay","Accuracy","Kappa","ROC","Sens","Spec","AUC","Precision","Recall","F","AccuracySD","KappaSD","ROCSD","SensSD","SpecSD","AUCSD","PrecisionSD","RecallSD","FSD","sp","season","climate","method"
4,0,0.772095563581044,0.0428687155968864,0.619471353095669,0.382666237881153,0.790699187045438,0.082391594673643,0.0662022135557477,0.382666237881153,0.112080965603464,0.180699955358194,0.0304054470728108,0.118128725748293,0.374324140957883,0.207197925918891,0.0196682373866906,0.0361360164145394,0.374324140957883,0.04824669302516,"AFS","summer","ACCESS1-0","ann"
