"shrinkage","interaction.depth","n.minobsinnode","n.trees","Accuracy","Kappa","ROC","Sens","Spec","AUC","Precision","Recall","F","AccuracySD","KappaSD","ROCSD","SensSD","SpecSD","AUCSD","PrecisionSD","RecallSD","FSD","sp","season","climate","method"
0.01,5,20,10000,0.787097138696299,0.183136127483594,0.853503569748664,0.708639859371567,0.791063242140452,0.474098717894107,0.15169305136299,0.708639859371567,0.247910374247023,0.0495249544415161,0.0379180630495704,0.0108579251050738,0.0612434362397045,0.0548577755894417,0.0241961122976661,0.0265342103614116,0.0612434362397045,0.0322676267157321,"MAC","summer","GISS-E2-H-CC","gbm"
