"size","decay","Accuracy","Kappa","ROC","Sens","Spec","AUC","Precision","Recall","F","AccuracySD","KappaSD","ROCSD","SensSD","SpecSD","AUCSD","PrecisionSD","RecallSD","FSD","sp","season","climate","method"
6,0,0.46925660864532,0.0485084336514199,0.55573887935861,0.634068814189498,0.460993927772451,0.0733415182873906,0.0815419382940134,0.634068814189498,0.122483066215463,0.403649598257738,0.0843347750008962,0.0953813592039727,0.375120606327161,0.441526782341142,0.072299406443481,0.0629583546570243,0.375120606327161,0.0744290205598013,"DMS","summer","GISS-E2-H-CC","ann"
