"method","select","Accuracy","Kappa","ROC","Sens","Spec","AUC","Precision","Recall","F","AccuracySD","KappaSD","ROCSD","SensSD","SpecSD","AUCSD","PrecisionSD","RecallSD","FSD","sp","season","climate"
"gam",FALSE,0.587547681840955,0.0838213317343716,0.6509642267062,0.721129422105032,0.580799031307368,0.022554892661827,0.0972271414677426,0.721129422105032,0.161842095281255,0.148739087286089,0.081182605969431,0.0380265987126883,0.112784618873865,0.161393266007443,0.0206218309037761,0.0613235395097497,0.112784618873865,0.0685889973289363,"MAC","summer","CMCC-CM"
