"method","select","Accuracy","Kappa","ROC","Sens","Spec","AUC","Precision","Recall","F","AccuracySD","KappaSD","ROCSD","SensSD","SpecSD","AUCSD","PrecisionSD","RecallSD","FSD","sp","season","climate"
"gam",FALSE,0.733457496393842,0.184921334658491,0.89340081303117,0.897247360482655,0.724634655532359,0.360618212160849,0.149576165632876,0.897247360482655,0.25633382282025,0.0146051718523285,0.0156978292492865,0.0113239676040422,0.0379950690328958,0.0153948412326599,0.031174678202809,0.00906195074327426,0.0379950690328958,0.0141973909696709,"IYA","summer","CanESM2"
