"method","select","Accuracy","Kappa","ROC","Sens","Spec","AUC","Precision","Recall","F","AccuracySD","KappaSD","ROCSD","SensSD","SpecSD","AUCSD","PrecisionSD","RecallSD","FSD","sp","season","climate"
"gam",FALSE,0.790760318441366,0.1739595889551,0.842395303154738,0.692794280783927,0.795622374219613,0.403961251999276,0.144166207237115,0.692794280783927,0.238623495259323,0.00835751234253908,0.00781065005393905,0.00433204212693814,0.00944905876445069,0.00893784706442925,0.0186959214827686,0.00497150769991021,0.00944905876445069,0.00681276274499077,"WCP","summer","EC-EARTH"
