"method","select","Accuracy","Kappa","ROC","Sens","Spec","AUC","Precision","Recall","F","AccuracySD","KappaSD","ROCSD","SensSD","SpecSD","AUCSD","PrecisionSD","RecallSD","FSD","sp","season","climate"
"gam",FALSE,0.7057962780865,0.123178934470673,0.805557253466538,0.74725397899837,0.703700220352581,0.185369002498883,0.113113929040034,0.74725397899837,0.196477066787964,0.00602824452243253,0.00393610562365371,0.00441298882148953,0.0114634604998775,0.00650908252942132,0.00770672789709939,0.00220637582175057,0.0114634604998775,0.00348633598319815,"SES","winter","CMCC-CM"
