"shrinkage","interaction.depth","n.minobsinnode","n.trees","Accuracy","Kappa","ROC","Sens","Spec","AUC","Precision","Recall","F","AccuracySD","KappaSD","ROCSD","SensSD","SpecSD","AUCSD","PrecisionSD","RecallSD","FSD","sp","season","climate","method"
0.1,5,20,10000,0.811194310969838,0.236101268164881,0.912727489289649,0.826237608771164,0.810433751988027,0.452969628875891,0.180634512305635,0.826237608771164,0.296436960274262,0.00461748205937086,0.00591427805238493,0.00273173560814078,0.00975898388905179,0.00497832203039684,0.0110538924588242,0.00381335152931736,0.00975898388905179,0.00525687501906336,"SES","winter","CMCC-CM","gbm"
