"C","Accuracy","Kappa","ROC","Sens","Spec","AUC","Precision","Recall","F","AccuracySD","KappaSD","ROCSD","SensSD","SpecSD","AUCSD","PrecisionSD","RecallSD","FSD","sp","season","climate","method"
4,0.908524597486573,0.36493175723614,0.924246710089271,0.890740740740741,0.909141209148629,0.329998199644453,0.257128241325602,0.890740740740741,0.398019085824124,0.0151853590090785,0.041857977428416,0.0206051780452181,0.0481718839879671,0.0160806330054545,0.0527084944251859,0.0314806610802158,0.0481718839879671,0.0388527823156714,"ORC","winter","MIROC-ESM","svm"
