"mtry","splitrule","min.node.size","ROC","Sens","Spec","ROCSD","SensSD","SpecSD","sp","climate","season","method"
3,"gini",1,0.643901441734443,0.39094253728535,0.761749025508368,0.0403151276099693,0.105205586795406,0.0851364120193023,"WAB","GISS-E2-H-CC","summer","rf"
4,"gini",1,0.639731340002974,0.37491875198709,0.767779904163673,0.0376322275482726,0.0898903558058351,0.0690239306768159,"WAB","GISS-E2-H-CC","summer","rf"
5,"gini",1,0.633596866433,0.380342860632222,0.756734545457282,0.0424515428474424,0.115794859012786,0.0781881900822531,"WAB","GISS-E2-H-CC","summer","rf"
