"mtry","splitrule","min.node.size","Accuracy","Kappa","ROC","Sens","Spec","AUC","Precision","Recall","F","AccuracySD","KappaSD","ROCSD","SensSD","SpecSD","AUCSD","PrecisionSD","RecallSD","FSD","sp","season","climate","method"
3,"gini",1,0.826916678720783,0.219420280131772,0.85996958038229,0.664236916224286,0.835075605387747,0.388198664250839,0.179506735404383,0.664236916224286,0.278298623632954,0.0537243200444415,0.0538517064434282,0.00458035389727873,0.0588386915028454,0.0593348749900193,0.0055874429575927,0.0422591591008977,0.0588386915028454,0.0459241242169964,"GHA","summer","BCC-CSM1.1","rf"
