"mtry","splitrule","min.node.size","Accuracy","Kappa","ROC","Sens","Spec","AUC","Precision","Recall","F","AccuracySD","KappaSD","ROCSD","SensSD","SpecSD","AUCSD","PrecisionSD","RecallSD","FSD","sp","season","climate","method"
3,"gini",1,0.836798815757813,0.220224865200771,0.854442928591333,0.639949578972202,0.846670650015114,0.3919796788174,0.180385095397927,0.639949578972202,0.278424462013393,0.0384694941505862,0.0410264047618449,0.00502638925612172,0.0506219157388085,0.0428764274053164,0.0113311362555911,0.0334762276712358,0.0506219157388085,0.0346852018915435,"GHA","summer","GISS-E2-H-CC","rf"
