"Overall","variable","sp","season","climate","method"
8.58852302389258,"ICE","LMS","summer","NorESM1-M","ann"
67.158259147191,"SST","LMS","summer","NorESM1-M","ann"
60.9889871071518,"WINu","LMS","summer","NorESM1-M","ann"
45.6380715047129,"WINv","LMS","summer","NorESM1-M","ann"
51.7262306636227,"WIN","LMS","summer","NorESM1-M","ann"
10.7507957169979,"CURu","LMS","summer","NorESM1-M","ann"
8.94453062520874,"CURv","LMS","summer","NorESM1-M","ann"
4.72725241635059,"CUR","LMS","summer","NorESM1-M","ann"
0,"SSH","LMS","summer","NorESM1-M","ann"
5.88316784114846,"SSHg","LMS","summer","NorESM1-M","ann"
1.88275373877867,"SSTg","LMS","summer","NorESM1-M","ann"
100,"DEP","LMS","summer","NorESM1-M","ann"
