"Overall","variable","sp","season","climate","method"
0,"ICE","IYA","summer","BCC-CSM1.1","gbm"
59.0535979244671,"SST","IYA","summer","BCC-CSM1.1","gbm"
22.4032761781063,"WINu","IYA","summer","BCC-CSM1.1","gbm"
49.5445668281934,"WINv","IYA","summer","BCC-CSM1.1","gbm"
15.8180640772835,"WIN","IYA","summer","BCC-CSM1.1","gbm"
40.2300949854035,"CURu","IYA","summer","BCC-CSM1.1","gbm"
62.8020701476222,"CURv","IYA","summer","BCC-CSM1.1","gbm"
20.2461554747637,"CUR","IYA","summer","BCC-CSM1.1","gbm"
100,"SSH","IYA","summer","BCC-CSM1.1","gbm"
21.3064445408419,"SSHg","IYA","summer","BCC-CSM1.1","gbm"
35.6969492301467,"SSTg","IYA","summer","BCC-CSM1.1","gbm"
78.5444408490797,"DEP","IYA","summer","BCC-CSM1.1","gbm"
