"Overall","variable","sp","climate","season","method"
0,"ICE","SES","ACCESS1-0","summer","gbm"
88.5509018709423,"SST","SES","ACCESS1-0","summer","gbm"
52.3832834737295,"SSTg","SES","ACCESS1-0","summer","gbm"
13.4053379538459,"WIN","SES","ACCESS1-0","summer","gbm"
16.9913820617601,"WINu","SES","ACCESS1-0","summer","gbm"
37.8625201748187,"WINv","SES","ACCESS1-0","summer","gbm"
7.45561860730025,"CUR","SES","ACCESS1-0","summer","gbm"
12.2846882297793,"CURu","SES","ACCESS1-0","summer","gbm"
23.8738861619355,"CURv","SES","ACCESS1-0","summer","gbm"
100,"SSH","SES","ACCESS1-0","summer","gbm"
50.9511185998435,"SSHg","SES","ACCESS1-0","summer","gbm"
47.0419065424598,"DEP","SES","ACCESS1-0","summer","gbm"
