"Overall","variable","sp","season","climate","method"
22.0281666456959,"WINu","IYA","summer","ACCESS1-0","gam"
11.1538469544394,"WINv","IYA","summer","ACCESS1-0","gam"
0,"WIN","IYA","summer","ACCESS1-0","gam"
60.5519495961414,"SST","IYA","summer","ACCESS1-0","gam"
40.351423638879,"SSH","IYA","summer","ACCESS1-0","gam"
27.8400479834554,"SSHg","IYA","summer","ACCESS1-0","gam"
100,"SSTg","IYA","summer","ACCESS1-0","gam"
62.7423386111498,"CURu","IYA","summer","ACCESS1-0","gam"
12.4742275199684,"CURv","IYA","summer","ACCESS1-0","gam"
29.15789330128,"CUR","IYA","summer","ACCESS1-0","gam"
38.8661632770132,"DEP","IYA","summer","ACCESS1-0","gam"
