"Overall","variable","sp","climate","season","method"
0,"ICE","MAC","ACCESS1-0","winter","rf"
63.1318585835675,"SST","MAC","ACCESS1-0","winter","rf"
23.4049429431536,"SSTg","MAC","ACCESS1-0","winter","rf"
42.5987856879284,"WINu","MAC","ACCESS1-0","winter","rf"
35.0755911376315,"WINv","MAC","ACCESS1-0","winter","rf"
27.0515585882563,"CURu","MAC","ACCESS1-0","winter","rf"
61.2420757647566,"CURv","MAC","ACCESS1-0","winter","rf"
100,"SSH","MAC","ACCESS1-0","winter","rf"
39.4253420055169,"SSHg","MAC","ACCESS1-0","winter","rf"
23.7447303685306,"DEP","MAC","ACCESS1-0","winter","rf"
