"Obs","Sim","variable","sp","season","climate","method"
0,0,"ICE","MAC","winter","CMCC-CM","svm"
90.0583491700605,90.0583491700605,"SST","MAC","winter","CMCC-CM","svm"
51.2216747722077,51.2216747722077,"WINu","MAC","winter","CMCC-CM","svm"
61.8550915035521,61.8550915035521,"WINv","MAC","winter","CMCC-CM","svm"
58.5971116224689,58.5971116224689,"WIN","MAC","winter","CMCC-CM","svm"
4.77584784127437,4.77584784127437,"CURu","MAC","winter","CMCC-CM","svm"
37.8899166789583,37.8899166789583,"CURv","MAC","winter","CMCC-CM","svm"
11.8080829247164,11.8080829247164,"CUR","MAC","winter","CMCC-CM","svm"
100,100,"SSH","MAC","winter","CMCC-CM","svm"
5.82684047467881,5.82684047467881,"SSHg","MAC","winter","CMCC-CM","svm"
82.544017389111,82.544017389111,"SSTg","MAC","winter","CMCC-CM","svm"
48.4094511849253,48.4094511849253,"DEP","MAC","winter","CMCC-CM","svm"
