"Overall","variable","sp","season","climate","method"
0,"ICE","SES","winter","CanESM2","gbm"
39.7405861784273,"SST","SES","winter","CanESM2","gbm"
19.544242465923,"WINu","SES","winter","CanESM2","gbm"
24.2089019633039,"WINv","SES","winter","CanESM2","gbm"
16.2812840483942,"WIN","SES","winter","CanESM2","gbm"
19.0407741567691,"CURu","SES","winter","CanESM2","gbm"
48.8325347532086,"CURv","SES","winter","CanESM2","gbm"
22.07779861404,"CUR","SES","winter","CanESM2","gbm"
36.389359285527,"SSH","SES","winter","CanESM2","gbm"
41.7738628710699,"SSHg","SES","winter","CanESM2","gbm"
30.4740911250194,"SSTg","SES","winter","CanESM2","gbm"
100,"DEP","SES","winter","CanESM2","gbm"
