"Overall","variable","sp","climate","season","method"
0,"ICE","NGP","CMCC-CM","winter","gbm"
17.332260705093,"SST","NGP","CMCC-CM","winter","gbm"
9.43712677508545,"SSTg","NGP","CMCC-CM","winter","gbm"
15.5360703224864,"WIN","NGP","CMCC-CM","winter","gbm"
9.10125757472006,"WINu","NGP","CMCC-CM","winter","gbm"
19.2084225105847,"WINv","NGP","CMCC-CM","winter","gbm"
10.8514268073198,"CUR","NGP","CMCC-CM","winter","gbm"
14.2804744554979,"CURu","NGP","CMCC-CM","winter","gbm"
13.1997997985776,"CURv","NGP","CMCC-CM","winter","gbm"
11.7322372387019,"SSH","NGP","CMCC-CM","winter","gbm"
11.7511045246507,"SSHg","NGP","CMCC-CM","winter","gbm"
100,"DEP","NGP","CMCC-CM","winter","gbm"
